Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
172.16.0.1-192.168.10.50-60586-80-6,172.16.0.1,60586,192.168.10.50,80,6,7/7/2017 4:03,10368011,5,0,30,0,6,6,6,0,0,0,0,0,2.893515449,0.482252575,2592002.75,5182000.23,10400000,3,10400000,2592002.75,5182000.23,10400000,3,0,0,0,0,0,0,0,0,0,100,0,0.482252575,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3008,0,3008,3008,10400000,0,10400000,10400000,DDoS
172.16.0.1-192.168.10.50-60587-80-6,172.16.0.1,60587,192.168.10.50,80,6,7/7/2017 4:03,10369957,5,0,30,0,6,6,6,0,0,0,0,0,2.892972459,0.482162076,2592489.25,5181620.784,10400000,4,10400000,2592489.25,5181620.784,10400000,4,0,0,0,0,0,0,0,0,0,100,0,0.482162076,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,5037,0,5037,5037,10400000,0,10400000,10400000,DDoS
172.16.0.1-192.168.10.50-60588-80-6,172.16.0.1,60588,192.168.10.50,80,6,7/7/2017 4:03,10366804,4,0,24,0,6,6,6,0,0,0,0,0,2.315081871,0.385846978,3455601.333,5984436.189,10400000,3,10400000,3455601.333,5984436.189,10400000,3,0,0,0,0,0,0,0,0,0,80,0,0.385846978,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,971,0,971,971,10400000,0,10400000,10400000,DDoS
172.16.0.1-192.168.10.50-60599-80-6,172.16.0.1,60599,192.168.10.50,80,6,7/7/2017 4:03,10280735,4,0,24,0,6,6,6,0,0,0,0,0,2.334463441,0.38907724,3426911.667,5934723.445,10300000,3,10300000,3426911.667,5934723.445,10300000,3,0,0,0,0,0,0,0,0,0,80,0,0.38907724,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,995,0,995,995,10300000,0,10300000,10300000,DDoS
172.16.0.1-192.168.10.50-60600-80-6,172.16.0.1,60600,192.168.10.50,80,6,7/7/2017 4:03,10271725,4,0,24,0,6,6,6,0,0,0,0,0,2.336511151,0.389418525,3423908.333,5929517.189,10300000,1,10300000,3423908.333,5929517.189,10300000,1,0,0,0,0,0,0,0,0,0,80,0,0.389418525,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1000,0,1000,1000,10300000,0,10300000,10300000,DDoS
172.16.0.1-192.168.10.50-60601-80-6,172.16.0.1,60601,192.168.10.50,80,6,7/7/2017 4:03,10270752,4,0,24,0,6,6,6,0,0,0,0,0,2.3367325,0.389455417,3423584,5928945.902,10300000,2,10300000,3423584,5928945.902,10300000,2,0,0,0,0,0,0,0,0,0,80,0,0.389455417,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1011,0,1011,1011,10300000,0,10300000,10300000,DDoS
172.16.0.1-192.168.10.50-60602-80-6,172.16.0.1,60602,192.168.10.50,80,6,7/7/2017 4:03,10269738,4,0,24,0,6,6,6,0,0,0,0,0,2.336963221,0.38949387,3423246,5928392.51,10300000,1,10300000,3423246,5928392.51,10300000,1,0,0,0,0,0,0,0,0,0,80,0,0.38949387,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,974,0,974,974,10300000,0,10300000,10300000,DDoS
172.16.0.1-192.168.10.50-60603-80-6,172.16.0.1,60603,192.168.10.50,80,6,7/7/2017 4:03,10206452,4,0,24,0,6,6,6,0,0,0,0,0,2.351453767,0.391908961,3402150.667,5890695.617,10200000,326,10200000,3402150.667,5890695.617,10200000,326,0,0,0,0,0,0,0,0,0,80,0,0.391908961,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2312,0,2312,2312,10200000,0,10200000,10200000,DDoS
172.16.0.1-192.168.10.50-60604-80-6,172.16.0.1,60604,192.168.10.50,80,6,7/7/2017 4:03,10207739,5,0,30,0,6,6,6,0,0,0,0,0,2.938946617,0.489824436,2551934.75,5102356.196,10200000,3,10200000,2551934.75,5102356.196,10200000,3,0,0,0,0,0,0,0,0,0,100,0,0.489824436,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2270,0,2270,2270,10200000,0,10200000,10200000,DDoS
172.16.0.1-192.168.10.50-60605-80-6,172.16.0.1,60605,192.168.10.50,80,6,7/7/2017 4:03,10206064,4,0,24,0,6,6,6,0,0,0,0,0,2.351543161,0.39192386,3402021.333,5891692.66,10200000,1,10200000,3402021.333,5891692.66,10200000,1,0,0,0,0,0,0,0,0,0,80,0,0.39192386,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,902,0,902,902,10200000,0,10200000,10200000,DDoS
172.16.0.1-192.168.10.50-60606-80-6,172.16.0.1,60606,192.168.10.50,80,6,7/7/2017 4:03,10204257,4,0,24,0,6,6,6,0,0,0,0,0,2.351959579,0.391993263,3401419,5890990.585,10200000,253,10200000,3401419,5890990.585,10200000,253,0,0,0,0,0,0,0,0,0,80,0,0.391993263,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,508,0,508,508,10200000,0,10200000,10200000,DDoS
172.16.0.1-192.168.10.50-60607-80-6,172.16.0.1,60607,192.168.10.50,80,6,7/7/2017 4:03,10202931,4,0,24,0,6,6,6,0,0,0,0,0,2.352265246,0.392044208,3400977,5889695.013,10200000,386,10200000,3400977,5889695.013,10200000,386,0,0,0,0,0,0,0,0,0,80,0,0.392044208,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1120,0,1120,1120,10200000,0,10200000,10200000,DDoS
172.16.0.1-192.168.10.50-60608-80-6,172.16.0.1,60608,192.168.10.50,80,6,7/7/2017 4:03,10201753,4,0,24,0,6,6,6,0,0,0,0,0,2.352536863,0.392089477,3400584.333,5889527.58,10200000,188,10200000,3400584.333,5889527.58,10200000,188,0,0,0,0,0,0,0,0,0,80,0,0.392089477,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,528,0,528,528,10200000,0,10200000,10200000,DDoS
172.16.0.1-192.168.10.50-60609-80-6,172.16.0.1,60609,192.168.10.50,80,6,7/7/2017 4:03,10207906,5,0,30,0,6,6,6,0,0,0,0,0,2.938898536,0.489816423,2551976.5,5103027.005,10200000,242,10200000,2551976.5,5103027.005,10200000,242,0,0,0,0,0,0,0,0,0,100,0,0.489816423,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1389,0,1389,1389,10200000,0,10200000,10200000,DDoS
172.16.0.1-192.168.10.50-60610-80-6,172.16.0.1,60610,192.168.10.50,80,6,7/7/2017 4:03,10187771,5,0,30,0,6,6,6,0,0,0,0,0,2.944706943,0.490784491,2546942.75,5092504.857,10200000,1,10200000,2546942.75,5092504.857,10200000,1,0,0,0,0,0,0,0,0,0,100,0,0.490784491,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2071,0,2071,2071,10200000,0,10200000,10200000,DDoS
172.16.0.1-192.168.10.50-60611-80-6,172.16.0.1,60611,192.168.10.50,80,6,7/7/2017 4:03,10205731,4,0,24,0,6,6,6,0,0,0,0,0,2.351619889,0.391936648,3401910.333,5891612.97,10200000,258,10200000,3401910.333,5891612.97,10200000,258,0,0,0,0,0,0,0,0,0,80,0,0.391936648,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,772,0,772,772,10200000,0,10200000,10200000,DDoS
172.16.0.1-192.168.10.50-60612-80-6,172.16.0.1,60612,192.168.10.50,80,6,7/7/2017 4:03,10167780,4,0,24,0,6,6,6,0,0,0,0,0,2.360397255,0.393399542,3389260,5870368.788,10200000,1,10200000,3389260,5870368.788,10200000,1,0,0,0,0,0,0,0,0,0,80,0,0.393399542,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2,0,2,2,10200000,0,10200000,10200000,DDoS
172.16.0.1-192.168.10.50-60613-80-6,172.16.0.1,60613,192.168.10.50,80,6,7/7/2017 4:03,10166791,4,0,24,0,6,6,6,0,0,0,0,0,2.360626868,0.393437811,3388930.333,5869797.789,10200000,1,10200000,3388930.333,5869797.789,10200000,1,0,0,0,0,0,0,0,0,0,80,0,0.393437811,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2,0,2,2,10200000,0,10200000,10200000,DDoS
172.16.0.1-192.168.10.50-60614-80-6,172.16.0.1,60614,192.168.10.50,80,6,7/7/2017 4:03,10165734,4,0,24,0,6,6,6,0,0,0,0,0,2.360872319,0.39347872,3388578,5869142.496,10200000,1,10200000,3388578,5869142.496,10200000,1,0,0,0,0,0,0,0,0,0,80,0,0.39347872,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,54,0,54,54,10200000,0,10200000,10200000,DDoS
172.16.0.1-192.168.10.50-60615-80-6,172.16.0.1,60615,192.168.10.50,80,6,7/7/2017 4:03,10164746,4,0,24,0,6,6,6,0,0,0,0,0,2.361101792,0.393516965,3388248.667,5868615.375,10200000,1,10200000,3388248.667,5868615.375,10200000,1,0,0,0,0,0,0,0,0,0,80,0,0.393516965,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4,0,4,4,10200000,0,10200000,10200000,DDoS
172.16.0.1-192.168.10.50-60616-80-6,172.16.0.1,60616,192.168.10.50,80,6,7/7/2017 4:03,10162774,4,0,24,0,6,6,6,0,0,0,0,0,2.361559944,0.393593324,3387591.333,5867475.974,10200000,1,10200000,3387591.333,5867475.974,10200000,1,0,0,0,0,0,0,0,0,0,80,0,0.393593324,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,5,0,5,5,10200000,0,10200000,10200000,DDoS
172.16.0.1-192.168.10.50-60617-80-6,172.16.0.1,60617,192.168.10.50,80,6,7/7/2017 4:03,10163730,4,0,24,0,6,6,6,0,0,0,0,0,2.361337816,0.393556303,3387910,5868028.787,10200000,1,10200000,3387910,5868028.787,10200000,1,0,0,0,0,0,0,0,0,0,80,0,0.393556303,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4,0,4,4,10200000,0,10200000,10200000,DDoS
172.16.0.1-192.168.10.50-60618-80-6,172.16.0.1,60618,192.168.10.50,80,6,7/7/2017 4:03,10161727,4,0,24,0,6,6,6,0,0,0,0,0,2.361803264,0.393633877,3387242.333,5866871.489,10200000,2,10200000,3387242.333,5866871.489,10200000,2,0,0,0,0,0,0,0,0,0,80,0,0.393633877,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,5,0,5,5,10200000,0,10200000,10200000,DDoS
172.16.0.1-192.168.10.50-60619-80-6,172.16.0.1,60619,192.168.10.50,80,6,7/7/2017 4:03,10165605,5,0,30,0,6,6,6,0,0,0,0,0,2.951127847,0.491854641,2541401.25,5081583.843,10200000,341,10200000,2541401.25,5081583.843,10200000,341,0,0,0,0,0,0,0,0,0,100,0,0.491854641,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1828,0,1828,1828,10200000,0,10200000,10200000,DDoS
172.16.0.1-192.168.10.50-60620-80-6,172.16.0.1,60620,192.168.10.50,80,6,7/7/2017 4:03,10150729,5,0,30,0,6,6,6,0,0,0,0,0,2.955452756,0.492575459,2537682.25,5074043.188,10100000,4,10200000,2537682.25,5074043.188,10100000,4,0,0,0,0,0,0,0,0,0,100,0,0.492575459,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1982,0,1982,1982,10100000,0,10100000,10100000,DDoS
172.16.0.1-192.168.10.50-60621-80-6,172.16.0.1,60621,192.168.10.50,80,6,7/7/2017 4:03,10149745,4,0,24,0,6,6,6,0,0,0,0,0,2.364591426,0.394098571,3383248.333,5859091.138,10100000,3,10100000,3383248.333,5859091.138,10100000,3,0,0,0,0,0,0,0,0,0,80,0,0.394098571,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1001,0,1001,1001,10100000,0,10100000,10100000,DDoS
172.16.0.1-192.168.10.50-60622-80-6,172.16.0.1,60622,192.168.10.50,80,6,7/7/2017 4:03,10148737,4,0,24,0,6,6,6,0,0,0,0,0,2.364826283,0.394137714,3382912.333,5859374.307,10100000,1,10100000,3382912.333,5859374.307,10100000,1,0,0,0,0,0,0,0,0,0,80,0,0.394137714,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2,0,2,2,10100000,0,10100000,10100000,DDoS
172.16.0.1-192.168.10.50-60623-80-6,172.16.0.1,60623,192.168.10.50,80,6,7/7/2017 4:03,9443615,4,0,24,0,6,6,6,0,0,0,0,0,2.541399665,0.423566611,3147871.667,5451752.315,9443013,240,9443615,3147871.667,5451752.315,9443013,240,0,0,0,0,0,0,0,0,0,80,0,0.423566611,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,602,0,602,602,9443013,0,9443013,9443013,DDoS
172.16.0.1-192.168.10.50-60624-80-6,172.16.0.1,60624,192.168.10.50,80,6,7/7/2017 4:03,8394795,4,0,24,0,6,6,6,0,0,0,0,0,2.858914363,0.476485727,2798265,4842376.949,8389760,1013,8394795,2798265,4842376.949,8389760,1013,0,0,0,0,0,0,0,0,0,80,0,0.476485727,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,5035,0,5035,5035,8389760,0,8389760,8389760,DDoS
172.16.0.1-192.168.10.50-60625-80-6,172.16.0.1,60625,192.168.10.50,80,6,7/7/2017 4:03,9444371,4,0,24,0,6,6,6,0,0,0,0,0,2.541196232,0.423532705,3148123.667,5451056.915,9442462,503,9444371,3148123.667,5451056.915,9442462,503,0,0,0,0,0,0,0,0,0,80,0,0.423532705,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1909,0,1909,1909,9442462,0,9442462,9442462,DDoS
172.16.0.1-192.168.10.50-60626-80-6,172.16.0.1,60626,192.168.10.50,80,6,7/7/2017 4:03,9079052,4,0,24,0,6,6,6,0,0,0,0,0,2.643447796,0.440574633,3026350.667,5241237.129,9078410,237,9079052,3026350.667,5241237.129,9078410,237,0,0,0,0,0,0,0,0,0,80,0,0.440574633,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,642,0,642,642,9078410,0,9078410,9078410,DDoS
172.16.0.1-192.168.10.50-60627-80-6,172.16.0.1,60627,192.168.10.50,80,6,7/7/2017 4:03,8392767,5,0,30,0,6,6,6,0,0,0,0,0,3.574506477,0.595751079,2098191.75,4194383.58,8389767,4,8392767,2098191.75,4194383.58,8389767,4,0,0,0,0,0,0,0,0,0,100,0,0.595751079,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3000,0,3000,3000,8389767,0,8389767,8389767,DDoS
172.16.0.1-192.168.10.50-60628-80-6,172.16.0.1,60628,192.168.10.50,80,6,7/7/2017 4:03,8390953,5,0,30,0,6,6,6,0,0,0,0,0,3.575279232,0.595879872,2097738.25,4194123.194,8388923,2,8390953,2097738.25,4194123.194,8388923,2,0,0,0,0,0,0,0,0,0,100,0,0.595879872,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2030,0,2030,2030,8388923,0,8388923,8388923,DDoS
172.16.0.1-192.168.10.50-60629-80-6,172.16.0.1,60629,192.168.10.50,80,6,7/7/2017 4:03,8392789,4,0,24,0,6,6,6,0,0,0,0,0,2.859597686,0.476599614,2797596.333,4842104.575,8388777,1124,8392789,2797596.333,4842104.575,8388777,1124,0,0,0,0,0,0,0,0,0,80,0,0.476599614,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4012,0,4012,4012,8388777,0,8388777,8388777,DDoS
172.16.0.1-192.168.10.50-60630-80-6,172.16.0.1,60630,192.168.10.50,80,6,7/7/2017 4:03,8389781,4,0,24,0,6,6,6,0,0,0,0,0,2.860622941,0.47677049,2796593.667,4842972.855,8388777,3,8389781,2796593.667,4842972.855,8388777,3,0,0,0,0,0,0,0,0,0,80,0,0.47677049,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1004,0,1004,1004,8388777,0,8388777,8388777,DDoS
172.16.0.1-192.168.10.50-60631-80-6,172.16.0.1,60631,192.168.10.50,80,6,7/7/2017 4:03,8382553,4,0,24,0,6,6,6,0,0,0,0,0,2.863089562,0.477181594,2794184.333,4837054.727,8379534,1005,8382553,2794184.333,4837054.727,8379534,1005,0,0,0,0,0,0,0,0,0,80,0,0.477181594,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,3019,0,3019,3019,8379534,0,8379534,8379534,DDoS
172.16.0.1-192.168.10.50-60632-80-6,172.16.0.1,60632,192.168.10.50,80,6,7/7/2017 4:03,8380752,5,0,30,0,6,6,6,0,0,0,0,0,3.57963104,0.596605173,2095188,4188379.415,8377757,3,8380752,2095188,4188379.415,8377757,3,0,0,0,0,0,0,0,0,0,100,0,0.596605173,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2995,0,2995,2995,8377757,0,8377757,8377757,DDoS
172.16.0.1-192.168.10.50-60633-80-6,172.16.0.1,60633,192.168.10.50,80,6,7/7/2017 4:03,8379790,5,0,30,0,6,6,6,0,0,0,0,0,3.580041982,0.596673664,2094947.5,4188557.027,8377783,1,8379790,2094947.5,4188557.027,8377783,1,0,0,0,0,0,0,0,0,0,100,0,0.596673664,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2007,0,2007,2007,8377783,0,8377783,8377783,DDoS
172.16.0.1-192.168.10.50-60634-80-6,172.16.0.1,60634,192.168.10.50,80,6,7/7/2017 4:03,8378780,4,0,24,0,6,6,6,0,0,0,0,0,2.864378824,0.477396471,2792926.667,4835770.198,8376793,0,8378780,2792926.667,4835770.198,8376793,0,0,0,0,0,0,0,0,0,0,80,0,0.477396471,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1987,0,1987,1987,8376793,0,8376793,8376793,DDoS
172.16.0.1-192.168.10.50-60635-80-6,172.16.0.1,60635,192.168.10.50,80,6,7/7/2017 4:03,8377751,5,0,30,0,6,6,6,0,0,0,0,0,3.580913302,0.596818884,2094437.75,4187548.193,8375760,3,8377751,2094437.75,4187548.193,8375760,3,0,0,0,0,0,0,0,0,0,100,0,0.596818884,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1991,0,1991,1991,8375760,0,8375760,8375760,DDoS
172.16.0.1-192.168.10.50-60636-80-6,172.16.0.1,60636,192.168.10.50,80,6,7/7/2017 4:03,8375783,5,0,30,0,6,6,6,0,0,0,0,0,3.581754685,0.596959114,2093945.75,4186556.193,8373780,4,8375783,2093945.75,4186556.193,8373780,4,0,0,0,0,0,0,0,0,0,100,0,0.596959114,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2003,0,2003,2003,8373780,0,8373780,8373780,DDoS
172.16.0.1-192.168.10.50-60638-80-6,172.16.0.1,60638,192.168.10.50,80,6,7/7/2017 4:03,8364905,5,0,30,0,6,6,6,0,0,0,0,0,3.586412518,0.59773542,2091226.25,4181793.859,8363917,1,8364905,2091226.25,4181793.859,8363917,1,0,0,0,0,0,0,0,0,0,100,0,0.59773542,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,988,0,988,988,8363917,0,8363917,8363917,DDoS
172.16.0.1-192.168.10.50-60639-80-6,172.16.0.1,60639,192.168.10.50,80,6,7/7/2017 4:03,8363831,5,0,30,0,6,6,6,0,0,0,0,0,3.586873049,0.597812175,2090957.75,4178574.516,8358819,4,8363831,2090957.75,4178574.516,8358819,4,0,0,0,0,0,0,0,0,0,100,0,0.597812175,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,5012,0,5012,5012,8358819,0,8358819,8358819,DDoS
172.16.0.1-192.168.10.50-60640-80-6,172.16.0.1,60640,192.168.10.50,80,6,7/7/2017 4:03,8362695,5,0,30,0,6,6,6,0,0,0,0,0,3.587360295,0.597893382,2090673.75,4178625.031,8358611,3,8362695,2090673.75,4178625.031,8358611,3,0,0,0,0,0,0,0,0,0,100,0,0.597893382,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,4084,0,4084,4084,8358611,0,8358611,8358611,DDoS
172.16.0.1-192.168.10.50-60641-80-6,172.16.0.1,60641,192.168.10.50,80,6,7/7/2017 4:03,8361624,4,0,24,0,6,6,6,0,0,0,0,0,2.870255826,0.478375971,2787208,4825874.702,8359648,3,8361624,2787208,4825874.702,8359648,3,0,0,0,0,0,0,0,0,0,80,0,0.478375971,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1976,0,1976,1976,8359648,0,8359648,8359648,DDoS
172.16.0.1-192.168.10.50-60642-80-6,172.16.0.1,60642,192.168.10.50,80,6,7/7/2017 4:03,8360482,4,0,24,0,6,6,6,0,0,0,0,0,2.870647888,0.478441315,2786827.333,4826090.843,8359517,3,8360482,2786827.333,4826090.843,8359517,3,0,0,0,0,0,0,0,0,0,80,0,0.478441315,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,965,0,965,965,8359517,0,8359517,8359517,DDoS
172.16.0.1-192.168.10.50-60644-80-6,172.16.0.1,60644,192.168.10.50,80,6,7/7/2017 4:03,8274745,4,0,24,0,6,6,6,0,0,0,0,0,2.900391492,0.483398582,2758248.333,4776538.605,8273720,1,8274745,2758248.333,4776538.605,8273720,1,0,0,0,0,0,0,0,0,0,80,0,0.483398582,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1025,0,1025,1025,8273720,0,8273720,8273720,DDoS
172.16.0.1-192.168.10.50-60645-80-6,172.16.0.1,60645,192.168.10.50,80,6,7/7/2017 4:03,8273772,4,0,24,0,6,6,6,0,0,0,0,0,2.90073258,0.48345543,2757924,4776013.213,8272789,3,8273772,2757924,4776013.213,8272789,3,0,0,0,0,0,0,0,0,0,80,0,0.48345543,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,983,0,983,983,8272789,0,8272789,8272789,DDoS
172.16.0.1-192.168.10.50-60646-80-6,172.16.0.1,60646,192.168.10.50,80,6,7/7/2017 4:03,8262080,5,0,30,0,6,6,6,0,0,0,0,0,3.631046903,0.605174484,2065520,4129704.693,8260077,3,8262080,2065520,4129704.693,8260077,3,0,0,0,0,0,0,0,0,0,100,0,0.605174484,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2003,0,2003,2003,8260077,0,8260077,8260077,DDoS
172.16.0.1-192.168.10.50-60647-80-6,172.16.0.1,60647,192.168.10.50,80,6,7/7/2017 4:03,8256958,4,0,24,0,6,6,6,0,0,0,0,0,2.906639467,0.484439911,2752319.333,4765422.275,8254955,1000,8256958,2752319.333,4765422.275,8254955,1000,0,0,0,0,0,0,0,0,0,80,0,0.484439911,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2003,0,2003,2003,8254955,0,8254955,8254955,DDoS
