Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min
172.16.0.1-192.168.10.50-49946-80-6,172.16.0.1,49946,192.168.10.50,80,6,07-07-17 03:56,882966,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,13174.91274,7.92782508,147161,357317.5094,876517,2,6037,3018.5,4265.975211,6035,2,882842,294280.6667,504241.3417,876517,5,0,0,0,0,72,92,3.39763932,4.53018576,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49946-80-6,172.16.0.1,49946,192.168.10.50,80,6,07-07-17 03:56,2727889,4,0,24,0,6,6,6,0,0,0,0,0,8.798011943,1.466335324,909296.3333,1574133.453,2726949,5,2727889,909296.3333,1574133.453,2726949,5,0,0,0,0,0,0,0,0,0,80,0,1.466335324,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49947-80-6,172.16.0.1,49947,192.168.10.50,80,6,07-07-17 03:56,882045,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,13181.86714,10.20356104,110255.625,309163.5181,875380,2,6037,3018.5,4265.975211,6035,2,881896,176379.2,390762.4791,875380,17,0,0,0,0,72,132,3.401187014,6.802374029,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49947-80-6,172.16.0.1,49947,192.168.10.50,80,6,07-07-17 03:56,2728935,4,0,24,0,6,6,6,0,0,0,0,0,8.794639667,1.465773278,909645,1574602.288,2727839,1,2728935,909645,1574602.288,2727839,1,0,0,0,0,0,0,0,0,0,80,0,1.465773278,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49948-80-6,172.16.0.1,49948,192.168.10.50,80,6,07-07-17 03:56,883805,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,13155.61691,10.18324178,110475.625,309634.6288,876766,1,6058,3029,4282.238667,6057,1,883679,176735.8,391337.726,876766,51,0,0,0,0,72,132,3.394413926,6.788827852,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49948-80-6,172.16.0.1,49948,192.168.10.50,80,6,07-07-17 03:56,2724926,5,0,30,0,6,6,6,0,0,0,0,0,11.00947328,1.834912214,681231.5,1359808.958,2720943,1,2724926,681231.5,1359808.958,2720943,1,0,0,0,0,0,0,0,0,0,100,0,1.834912214,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49949-80-6,172.16.0.1,49949,192.168.10.50,80,6,07-07-17 03:56,869422,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,13380.15371,9.20151549,124203.1429,328167.5442,868417,3,771,385.5,477.2970773,723,48,869367,217341.75,434050.3007,868417,3,0,0,0,0,72,112,3.450568309,5.750947181,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49949-80-6,172.16.0.1,49949,192.168.10.50,80,6,07-07-17 03:56,2722984,4,0,24,0,6,6,6,0,0,0,0,0,8.813860089,1.468976681,907661.3333,1572112.081,2722980,1,2722984,907661.3333,1572112.081,2722980,1,0,0,0,0,0,0,0,0,0,80,0,1.468976681,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49950-80-6,172.16.0.1,49950,192.168.10.50,80,6,07-07-17 03:56,869453,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,13379.67665,8.051038987,144908.8333,354493.2819,868515,5,838,419,524.6732316,790,48,869394,289798,501183.8119,868515,5,0,0,0,0,72,92,3.45044528,4.600593707,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49950-80-6,172.16.0.1,49950,192.168.10.50,80,6,07-07-17 03:56,2721984,4,0,24,0,6,6,6,0,0,0,0,0,8.817098117,1.469516353,907328,1571534.731,2721980,1,2721984,907328,1571534.731,2721980,1,0,0,0,0,0,0,0,0,0,80,0,1.469516353,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49951-80-6,172.16.0.1,49951,192.168.10.50,80,6,07-07-17 03:56,855851,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,13592.31922,9.347421455,122264.4286,322979.9799,854714,6,847,423.5,572.049386,828,19,855690,213922.5,427194.4605,854714,6,0,0,0,0,72,112,3.505283046,5.84213841,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49952-80-6,172.16.0.1,49952,192.168.10.50,80,6,07-07-17 03:56,824757,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,14104.76055,9.699826737,117822.4286,311170.666,823491,4,953,476.5,399.5153314,759,194,824670,206167.5,411549.2251,823491,4,0,0,0,0,72,112,3.637435026,6.062391711,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49953-80-6,172.16.0.1,49953,192.168.10.50,80,6,07-07-17 03:56,825184,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,14097.4619,9.694807461,117883.4286,311364.2453,823991,5,881,440.5,345.775216,685,196,825145,206286.25,411803.438,823991,5,0,0,0,0,72,112,3.635552798,6.059254663,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49954-80-6,172.16.0.1,49954,192.168.10.50,80,6,07-07-17 03:56,824681,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,14106.0604,10.91331072,103085.125,291103.3723,823529,3,877,438.5,409.4148263,728,149,824642,164928.4,368169.1944,823529,3,0,0,0,0,72,132,3.637770241,7.275540482,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49955-80-6,172.16.0.1,49955,192.168.10.50,80,6,07-07-17 03:56,825323,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,14095.08762,9.693174672,117903.2857,311421.1897,824140,3,867,433.5,372.6452737,697,170,825271,206317.75,411881.7387,824140,3,0,0,0,0,72,112,3.634940502,6.05823417,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49956-80-6,172.16.0.1,49956,192.168.10.50,80,6,07-07-17 03:56,825477,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,14092.45806,9.691366325,117925.2857,311465.291,824262,5,835,417.5,366.9884194,677,158,825460,206365,411931.5581,824262,5,0,0,0,0,72,112,3.634262372,6.057103953,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49957-80-6,172.16.0.1,49957,192.168.10.50,80,6,07-07-17 03:56,825426,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,14093.32878,8.480469479,137571,336482.0621,824412,5,825,412.5,275.0645379,607,218,825405,275135,475688.0896,824412,5,0,0,0,0,72,92,3.634486919,4.845982559,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49958-80-6,172.16.0.1,49958,192.168.10.50,80,6,07-07-17 03:56,825211,3,5,26,11607,20,0,8.666666667,10.26320288,8760,0,2321.4,3802.315321,14097.00065,9.694490258,117887.2857,311466.5767,824227,3,759,379.5,177.4838021,505,254,825159,206289.75,411958.3713,824227,3,0,0,0,0,72,112,3.635433847,6.059056411,0,8760,1292.555556,2952.520834,8717379.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49959-80-6,172.16.0.1,49959,192.168.10.50,80,6,07-07-17 03:56,825519,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,14091.74107,8.4795141,137586.5,336555.3473,824577,5,826,413,516.1879503,778,48,825471,275157,475811.8826,824577,5,0,0,0,0,72,92,3.634077471,4.845436628,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49960-80-6,172.16.0.1,49960,192.168.10.50,80,6,07-07-17 03:56,763103,3,5,26,11607,20,0,8.666666667,10.26320288,8760,0,2321.4,3802.315321,15244.33792,10.48351271,109014.7143,287894.6587,761898,3,975,487.5,652.659559,949,26,763084,190771,380751.5841,761898,3,0,0,0,0,72,112,3.931317266,6.552195444,0,8760,1292.555556,2952.520834,8717379.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49961-80-6,172.16.0.1,49961,192.168.10.50,80,6,07-07-17 03:56,76037,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2558.396197,152991.3069,118.3634283,9504.625,26404.15674,74847,1,1032,516,724.0773439,1028,4,75941,15188.2,33352.91153,74847,1,0,0,0,0,72,132,39.45447611,78.90895222,0,5840,1163.3,2151.187375,4627607.122,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49962-80-6,172.16.0.1,49962,192.168.10.50,80,6,07-07-17 03:56,28334,3,3,26,11601,20,0,8.666666667,10.26320288,11595,0,3867,6692.644993,410355.0505,211.7597233,5666.8,11903.13371,26949,58,27112,13556,19022.58663,27007,105,28276,14138,18589.83728,27283,993,0,0,0,0,72,72,105.8798617,105.8798617,0,11595,1661,4380.487987,19200000,0,0,0,1,0,0,0,0,1,1937.833333,8.666666667,3867,72,0,0,0,0,0,0,3,26,3,11601,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49962-80-6,172.16.0.1,49962,192.168.10.50,80,6,07-07-17 03:56,2673955,4,0,24,0,6,6,6,0,0,0,0,0,8.975468922,1.495911487,891318.3333,1542947.023,2672960,4,2673955,891318.3333,1542947.023,2672960,4,0,0,0,0,0,0,0,0,0,80,0,1.495911487,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49963-80-6,172.16.0.1,49963,192.168.10.50,80,6,07-07-17 03:56,28196,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,412363.4558,248.2621648,4699.333333,10447.15228,26008,3,26131,13065.5,18307.70167,26011,120,28193,9397.666667,14808.51597,26493,527,0,0,0,0,72,92,106.3980706,141.8640942,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49963-80-6,172.16.0.1,49963,192.168.10.50,80,6,07-07-17 03:56,2671968,5,0,30,0,6,6,6,0,0,0,0,0,11.22767937,1.871279896,667992,1331881.204,2665811,4,2671968,667992,1331881.204,2665811,4,0,0,0,0,0,0,0,0,0,100,0,1.871279896,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49964-80-6,172.16.0.1,49964,192.168.10.50,80,6,07-07-17 03:56,28238,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,411750.1239,283.3061832,4034,9692.870799,25998,51,26211,13105.5,18304.87324,26049,162,28187,7046.75,12928.49987,26428,176,0,0,0,0,72,112,106.2398187,177.0663645,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49964-80-6,172.16.0.1,49964,192.168.10.50,80,6,07-07-17 03:56,2669087,5,0,30,0,6,6,6,0,0,0,0,0,11.23979848,1.873299746,667271.75,1331878.166,2665087,1,2669087,667271.75,1331878.166,2665087,1,0,0,0,0,0,0,0,0,0,100,0,1.873299746,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49965-80-6,172.16.0.1,49965,192.168.10.50,80,6,07-07-17 03:56,28188,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,412480.4882,283.8087129,4026.857143,9677.962,25953,52,26271,13135.5,18200.22144,26005,266,28136,7034,12946.89577,26438,186,0,0,0,0,72,112,106.4282673,177.3804456,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49965-80-6,172.16.0.1,49965,192.168.10.50,80,6,07-07-17 03:56,2668069,4,0,24,0,6,6,6,0,0,0,0,0,8.995269613,1.499211602,889356.3333,1537812.357,2665069,1010,2668069,889356.3333,1537812.357,2665069,1010,0,0,0,0,0,0,0,0,0,80,0,1.499211602,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49966-80-6,172.16.0.1,49966,192.168.10.50,80,6,07-07-17 03:56,27465,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,423338.7948,291.2798107,3923.571429,9715.080903,25948,49,26056,13028,18340.93569,25997,59,27416,6854,12928.40748,26242,188,0,0,0,0,72,112,109.229929,182.0498817,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49966-80-6,172.16.0.1,49966,192.168.10.50,80,6,07-07-17 03:56,2673100,5,0,30,0,6,6,6,0,0,0,0,0,11.22292469,1.870487449,668275,1335212.083,2671093,3,2673100,668275,1335212.083,2671093,3,0,0,0,0,0,0,0,0,0,100,0,1.870487449,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49967-80-6,172.16.0.1,49967,192.168.10.50,80,6,07-07-17 03:56,28232,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,411837.6311,247.9455937,4705.333333,10394.66409,25902,98,26258,13129,18202.34276,26000,258,28134,9378,14733.70412,26381,371,0,0,0,0,72,92,106.2623973,141.6831964,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49967-80-6,172.16.0.1,49967,192.168.10.50,80,6,07-07-17 03:56,2668111,5,0,30,0,6,6,6,0,0,0,0,0,11.24391002,1.873985003,667027.75,1331390.756,2664113,1,2668111,667027.75,1331390.756,2664113,1,0,0,0,0,0,0,0,0,0,100,0,1.873985003,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49968-80-6,172.16.0.1,49968,192.168.10.50,80,6,07-07-17 03:56,68097,3,6,26,11601,20,0,8.666666667,10.26320288,4295,0,1933.5,1743.612772,170741.7361,132.1644125,8512.125,19422.79745,55474,1,12009,6004.5,8490.231122,12008,1,68041,13608.2,23990.83306,55474,47,0,0,0,0,72,132,44.05480418,88.10960835,0,4295,1162.7,1636.839234,2679242.678,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49968-80-6,172.16.0.1,49968,192.168.10.50,80,6,07-07-17 03:56,2619541,5,0,30,0,6,6,6,0,0,0,0,0,11.45238803,1.908731339,654885.25,1308793.187,2618075,201,2619541,654885.25,1308793.187,2618075,201,0,0,0,0,0,0,0,0,0,100,0,1.908731339,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49969-80-6,172.16.0.1,49969,192.168.10.50,80,6,07-07-17 03:56,68223,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2201.078258,170426.3958,131.9203201,8527.875,19483.5653,55629,1,12025,6012.5,8501.54483,12024,1,68215,13643,24038.18458,55629,64,0,0,0,0,72,132,43.97344004,87.94688008,0,5840,1162.7,1918.795458,3681776.011,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49969-80-6,172.16.0.1,49969,192.168.10.50,80,6,07-07-17 03:56,2619912,5,0,30,0,6,6,6,0,0,0,0,0,11.45076629,1.908461048,654978,1308790.008,2618163,447,2619912,654978,1308790.008,2618163,447,0,0,0,0,0,0,0,0,0,100,0,1.908461048,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49970-80-6,172.16.0.1,49970,192.168.10.50,80,6,07-07-17 03:56,71797,3,4,26,11601,20,0,8.666666667,10.26320288,5840,0,2900.25,3345.636997,161942.6996,97.49710991,11966.16667,23667.03361,59301,5,12024,6012,8495.180869,12019,5,71738,23912.66667,31240.68281,59301,158,0,0,0,0,72,92,41.78447567,55.71263423,0,5840,1453.375,2681.356423,7189672.268,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49970-80-6,172.16.0.1,49970,192.168.10.50,80,6,07-07-17 03:56,2624432,4,0,24,0,6,6,6,0,0,0,0,0,9.144835911,1.524139319,874810.6667,1514625.895,2623750,258,2624432,874810.6667,1514625.895,2623750,258,0,0,0,0,0,0,0,0,0,80,0,1.524139319,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49971-80-6,172.16.0.1,49971,192.168.10.50,80,6,07-07-17 03:56,85651,2,6,20,11601,20,0,10,14.14213562,4380,0,1933.5,1757.789948,135678.5093,93.40229536,12235.85714,26759.84921,71956,14,13014,13014,0,13014,13014,85547,17109.4,31172.28874,71956,14,0,0,0,0,52,132,23.35057384,70.05172152,0,4380,1291.222222,1690.960066,2859345.944,0,0,0,1,0,0,0,0,3,1452.625,10,1933.5,52,0,0,0,0,0,0,2,20,6,11601,8192,229,1,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49971-80-6,172.16.0.1,49971,192.168.10.50,80,6,07-07-17 03:56,2610559,5,0,30,0,6,6,6,0,0,0,0,0,11.4917916,1.915298601,652639.75,1303946.882,2608560,312,2610559,652639.75,1303946.882,2608560,312,0,0,0,0,0,0,0,0,0,100,0,1.915298601,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49972-80-6,172.16.0.1,49972,192.168.10.50,80,6,07-07-17 03:56,89566,3,7,26,11601,20,0,8.666666667,10.26320288,5840,0,1657.285714,1964.895647,129814.8851,111.6495099,9951.777778,25022.30242,75712,2,13012,6506,9198.04501,13010,2,89507,14917.83333,30248.4914,75712,14,0,0,0,0,72,152,33.49485296,78.1546569,0,5840,1057,1734.985821,3010175.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49972-80-6,172.16.0.1,49972,192.168.10.50,80,6,07-07-17 03:56,2606965,5,0,30,0,6,6,6,0,0,0,0,0,11.50763436,1.917939059,651741.25,1302405.88,2605350,229,2606965,651741.25,1302405.88,2605350,229,0,0,0,0,0,0,0,0,0,100,0,1.917939059,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49973-80-6,172.16.0.1,49973,192.168.10.50,80,6,07-07-17 03:56,85606,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,135819.9192,81.76996939,14267.66667,28843.00176,72212,2,13010,6505,9196.630796,13008,2,85495,28498.33333,38403.10204,72212,189,0,0,0,0,72,92,35.0442726,46.7256968,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49973-80-6,172.16.0.1,49973,192.168.10.50,80,6,07-07-17 03:56,2609452,4,0,24,0,6,6,6,0,0,0,0,0,9.197333386,1.532888898,869817.3333,1506043.006,2608846,219,2609452,869817.3333,1506043.006,2608846,219,0,0,0,0,0,0,0,0,0,80,0,1.532888898,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49974-80-6,172.16.0.1,49974,192.168.10.50,80,6,07-07-17 03:56,885846,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,13125.3062,10.15977947,110730.75,306939.142,870257,14,15300,7650,10442.55294,15034,266,885795,177159,387509.4709,870257,14,0,0,0,0,72,132,3.386593155,6.77318631,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-49974-80-6,172.16.0.1,49974,192.168.10.50,80,6,07-07-17 03:56,1788356,4,0,24,0,6,6,6,0,0,0,0,0,13.42014677,2.236691129,596118.6667,1031973.484,1787739,222,1788356,596118.6667,1031973.484,1787739,222,0,0,0,0,0,0,0,0,0,80,0,2.236691129,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0
